iris.data.txt,4,37.500,29.000,39.000,34.333,3.091,8.167
bupa.data.txt,6,86.250,49.000,58.000,53.417,2.691,8.333
pima.data.txt,8,192.000,124.000,140.000,134.083,4.769,7.667
haberman.data.txt,3,76.500,54.000,58.000,55.917,1.187,8.500
wdbc.data.txt,30,142.250,107.000,127.000,119.167,5.640,7.917
thyroid.data.txt,5,53.750,41.000,45.000,43.417,1.187,8.417
wine.data.txt,13,44.500,35.000,42.000,38.000,1.871,8.333
