iris.data.txt,4,37.500,35.000,39.000,37.000,1.581,2.417
bupa.data.txt,6,86.250,55.000,61.000,57.667,2.055,2.667
pima.data.txt,8,192.000,145.000,155.000,149.417,3.148,3.000
haberman.data.txt,3,76.500,58.000,61.000,59.500,1.500,2.000
wdbc.data.txt,30,142.250,128.000,135.000,132.667,1.650,5.083
thyroid.data.txt,5,53.750,49.000,54.000,51.167,1.908,2.583
wine.data.txt,13,44.500,40.000,44.000,42.667,1.434,2.917
